GRD_INSPIR_100;RAHVAARV_KOKKU;RAHVAARV_ELUHOONES;RAHVAARV_KESKUSES
100mN65892E07378;93;93;0
100mN65893E07383;55;55;0
100mN65895E07384;32;32;0
100mN65896E07384;69;69;0
100mN65888E07385;134;134;0
100mN65897E07383;54;54;0
100mN65889E07384;201;201;0
100mN65890E07383;106;106;0
100mN65939E07285;4;4;0
100mN65936E07305;2;2;0
100mN65892E07383;93;93;0
100mN65896E07378;188;188;0
100mN65881E07382;91;91;0
100mN65884E07375;190;190;0
100mN65881E07374;136;136;0
100mN65887E07366;5;5;0
100mN65884E07367;14;14;0
100mN65883E07372;6;6;0
100mN65892E07370;208;208;0
100mN65885E07368;2;2;0
100mN65886E07368;9;9;0
100mN65885E07373;240;240;0
100mN65887E07373;56;56;0
100mN65888E07371;6;6;0
100mN65897E07366;3;3;0
100mN65892E07355;9;9;0
100mN65913E07373;4;4;0
100mN65888E07389;5;5;0
100mN65865E07355;2;2;0
100mN65883E07327;2;2;0
100mN65880E07374;22;22;0
100mN65898E07370;352;352;0
100mN65900E07370;21;21;0
100mN65901E07371;184;184;0
100mN65900E07372;3;3;0
100mN65901E07372;255;255;0
100mN65906E07369;367;367;0
100mN65903E07374;447;447;0
100mN65910E07368;197;197;0
100mN65910E07370;751;751;0
100mN65946E07297;2;2;0
100mN65961E07302;3;3;0
100mN65962E07302;1;1;0
100mN65959E07306;2;2;0
100mN65905E07386;11;11;0
100mN65906E07385;14;14;0
100mN65907E07384;24;24;0
100mN65899E07375;115;115;0
100mN65899E07386;77;77;0
100mN65900E07385;53;53;0
100mN65900E07377;80;80;0
100mN65905E07377;205;205;0
100mN65906E07376;165;165;0
100mN65906E07381;10;10;0
100mN65903E07370;319;319;0
100mN65903E07364;168;168;0
100mN64715E05298;30;30;0
100mN64714E05300;38;38;0
100mN64715E05299;46;46;0
100mN64715E05304;51;51;0
100mN64715E05307;45;45;0
100mN64722E05271;31;31;0
100mN64723E05269;3;3;0
100mN64724E05270;14;14;0
100mN64724E05273;31;31;0
100mN64730E05276;46;46;0
100mN64716E05300;93;93;0
100mN64714E05302;54;54;0
100mN64719E05270;32;32;0
100mN64719E05269;17;17;0
100mN64720E05270;37;37;0
100mN64723E05274;9;9;0
100mN64729E05278;142;142;0
100mN64729E05279;194;194;0
100mN64729E05280;102;102;0
100mN64723E05283;6;6;0
100mN64724E05282;28;28;0
100mN64724E05284;20;20;0
100mN64725E05286;92;92;0
100mN64723E05290;114;114;0
100mN64724E05290;186;186;0
100mN64731E05292;20;20;0
100mN64731E05294;170;170;0
100mN64727E05285;14;14;0
100mN64727E05288;47;47;0
100mN64723E05311;168;168;0
100mN64730E05296;57;57;0
100mN64731E05295;82;82;0
100mN64731E05296;20;20;0
100mN64727E05304;15;15;0
100mN64727E05305;28;28;0
100mN64733E05288;38;38;0
100mN64717E05300;74;74;0
100mN64726E05309;181;181;0
100mN64736E05287;15;15;0
100mN64737E05288;98;98;0
100mN64719E05302;18;18;0
100mN64729E05282;13;13;0
100mN64734E05293;2;2;0
100mN64730E05286;25;25;0
100mN64717E05308;3;3;0
100mN64718E05305;14;14;0
100mN64722E05307;27;27;0
100mN64736E05292;151;151;0
100mN64727E05303;16;16;0
100mN64723E05305;14;14;0
100mN64723E05306;10;10;0
100mN64729E05294;48;48;0
100mN64705E05304;37;37;0
100mN64709E05303;38;38;0
100mN64721E05271;26;26;0
100mN64722E05270;43;43;0
100mN64724E05277;4;4;0
100mN64727E05275;67;67;0
100mN64709E05297;36;36;0
100mN64711E05297;44;44;0
100mN64711E05304;44;44;0
100mN64719E05277;25;25;0
100mN64719E05279;30;30;0
100mN64712E05300;82;82;0
100mN64713E05297;46;46;0
100mN64712E05306;69;69;0
100mN64721E05276;30;30;0
100mN64712E05301;56;56;0
100mN64672E05336;4;4;0
100mN64683E05331;30;30;0
100mN64676E05334;46;46;0
100mN64676E05335;19;19;0
100mN64678E05331;5;5;0
100mN64678E05333;15;15;0
100mN64677E05336;7;7;0
100mN64683E05332;21;21;0
100mN64694E05324;4;4;0
100mN64687E05324;10;10;0
100mN64688E05327;31;31;0
100mN64688E05331;18;18;0
100mN64708E05298;34;34;0
100mN64707E05301;36;36;0
100mN64688E05333;55;55;0
100mN64689E05333;2;2;0
100mN64692E05329;2;2;0
100mN64706E05303;57;57;0
100mN64707E05303;68;68;0
100mN64707E05304;22;22;0
100mN64712E05288;13;13;0
100mN64715E05287;5;5;0
100mN64709E05298;18;18;0
100mN64706E05306;14;14;0
100mN64707E05307;40;40;0
100mN64708E05307;24;24;0
100mN64708E05308;22;22;0
100mN64704E05311;86;86;0
100mN64714E05294;17;17;0
100mN64709E05305;51;51;0
100mN64710E05288;10;10;0
100mN64708E05294;47;47;0
100mN64706E05300;177;177;0
100mN64709E05310;6;6;0
100mN64722E05318;13;13;0
100mN64704E05316;27;27;0
100mN64714E05329;10;10;0
100mN64720E05317;26;26;0
100mN64729E05316;3;3;0
100mN64732E05315;12;12;0
100mN64732E05317;1;1;0
100mN64733E05316;4;4;0
100mN64751E05285;3;3;0
100mN64751E05286;16;16;0
100mN64752E05285;4;4;0
100mN64728E05299;5;5;0
100mN64728E05300;7;7;0
100mN64701E05314;108;108;0
100mN64730E05301;36;36;0
100mN64699E05315;176;176;0
100mN64732E05298;341;341;0
100mN64698E05316;179;179;0
100mN64735E05299;8;8;0
100mN64736E05298;3;3;0
100mN64737E05297;4;4;0
100mN64732E06592;81;81;0
100mN64733E06579;12;12;0
100mN64732E06581;39;39;0
100mN64734E06580;9;9;0
100mN64734E06592;32;32;0
100mN64735E06590;161;161;0
100mN64734E06590;116;116;0
100mN64717E06595;190;190;0
100mN64722E06596;11;11;0
100mN64723E06597;57;57;0
100mN64735E06580;107;107;0
100mN64735E06585;97;97;0
100mN64736E06588;4;4;0
100mN64722E06598;28;28;0
100mN64723E06599;78;78;0
100mN64724E06598;19;19;0
100mN64723E06604;23;23;0
100mN64728E06594;71;71;0
100mN64728E06596;125;125;0
100mN64729E06597;130;130;0
100mN64732E06622;355;355;0
100mN64734E06597;57;57;0
100mN64733E06598;22;22;0
100mN64733E06601;15;15;0
100mN64736E06596;102;102;0
100mN64736E06597;11;11;0
100mN64738E06596;248;248;0
100mN64737E06611;254;254;0
100mN64748E06585;74;74;0
100mN64744E06598;30;30;0
100mN64721E06630;38;38;0
100mN64759E06573;4;4;0
100mN64722E06577;36;36;0
100mN64730E06586;30;30;0
100mN64729E06584;55;55;0
100mN64712E06577;29;29;0
100mN64753E06592;82;82;0
100mN64732E06600;67;67;0
100mN64736E06613;172;172;0
100mN64732E06602;9;9;0
100mN64738E06616;461;461;0
100mN64733E06594;241;241;0
100mN64736E06584;162;162;0
100mN64737E06588;189;189;0
100mN64730E06589;39;39;0
100mN64737E06584;45;45;0
100mN64738E06584;20;20;0
100mN64730E06588;1;1;0
100mN64733E06587;163;163;0
100mN64719E06597;26;26;0
100mN64717E06598;17;17;0
100mN64721E06594;7;7;0
100mN64721E06593;28;28;0
100mN64710E06572;115;115;0
100mN64712E06565;14;14;0
100mN64708E06582;28;28;0
100mN64707E06584;25;25;0
100mN64711E06592;28;28;0
100mN64712E06593;44;44;0
100mN64714E06590;28;28;0
100mN64710E06579;38;38;0
100mN64711E06581;24;24;0
100mN64714E06593;61;61;0
100mN64716E06593;171;171;0
100mN64707E06593;52;52;0
100mN64707E06595;150;150;0
100mN64707E06596;183;183;0
100mN64710E06595;29;29;0
100mN64713E06594;29;29;0
100mN64713E06596;17;17;0
100mN64715E06595;49;49;0
100mN64721E06578;48;48;0
100mN64723E06569;5;5;0
100mN64711E06624;1;1;0
100mN64713E06620;4;4;0
100mN64718E06568;3;3;0
100mN64716E06575;71;71;0
100mN64718E06578;15;15;0
100mN64722E06573;7;7;0
100mN64724E06576;23;23;0
100mN64724E06577;21;21;0
100mN64725E06575;14;14;0
100mN64726E06576;6;6;0
100mN64718E06584;47;47;0
100mN64719E06581;19;19;0
100mN64738E06568;340;340;0
100mN64723E06585;26;26;0
100mN64733E06570;34;34;0
100mN64734E06570;87;87;0
100mN64734E06571;38;38;0
100mN64733E06574;25;25;0
100mN64724E06588;25;25;0
100mN64726E06587;17;17;0
100mN64734E06574;12;12;0
100mN64718E06586;27;27;0
100mN64718E06587;33;33;0
100mN64727E06589;16;16;0
100mN64729E06569;16;16;0
100mN64735E06575;168;168;0
100mN64738E06571;21;21;0
100mN64720E06587;29;29;0
100mN64721E06589;13;13;0
100mN64720E06591;4;4;0
100mN64721E06592;21;21;0
100mN64722E06580;25;25;0
100mN64730E06571;27;27;0
100mN64731E06572;39;39;0
100mN64731E06573;45;45;0
100mN64732E06572;18;18;0
100mN64729E06582;17;17;0
100mN64732E06580;25;25;0
100mN64724E06579;47;47;0
100mN64729E06581;21;21;0
100mN64710E06585;154;154;0
100mN64714E06581;30;30;0
100mN64704E06585;2;2;0
100mN64705E06582;20;20;0
100mN64706E06587;12;12;0
100mN64706E06589;33;33;0
100mN64706E06590;34;34;0
100mN64706E06591;59;59;0
100mN64705E06586;26;26;0
100mN64705E06591;66;66;0
100mN64707E06590;26;26;0
100mN64708E06591;28;28;0
100mN64710E06568;76;76;0
100mN64707E06581;23;23;0
100mN64706E06583;89;89;0
100mN64710E06586;21;21;0
100mN64711E06588;11;11;0
100mN64740E06618;208;208;0
100mN64741E06623;36;36;0
100mN64742E06617;745;745;0
100mN64747E06609;192;192;0
100mN64746E06618;3;3;0
100mN64749E06594;413;413;0
100mN64749E06601;99;99;0
100mN64750E06599;15;15;0
100mN64751E06600;17;17;0
100mN64719E06626;57;57;0
100mN64718E06629;17;17;0
100mN64751E06596;43;43;0
100mN64749E06599;35;35;0
100mN64763E06587;220;220;0
100mN64721E06631;16;16;0
100mN64721E06633;4;4;0
100mN64722E06634;7;7;0
100mN64764E06593;23;23;0
100mN64767E06581;6;6;0
100mN64772E06573;3;3;0
100mN64771E06582;18;18;0
100mN64762E06595;64;64;0
100mN64749E06610;14;14;0
100mN64761E06598;34;34;0
100mN64765E06594;40;40;0
100mN64764E06602;2;2;0
100mN64761E06586;5;5;0
100mN64701E06629;2;2;0
100mN64705E06631;9;9;0
100mN64707E06628;1;1;0
100mN64709E06626;7;7;0
100mN64711E06627;2;2;0
100mN64713E06626;2;2;0
100mN64717E06627;8;8;0
100mN64743E06608;519;519;0
100mN64745E06603;132;132;0
100mN64743E06610;4;4;0
100mN64740E06610;203;203;0
100mN64747E06596;42;42;0
100mN64748E06594;32;32;0
100mN64748E06595;34;34;0
100mN64737E06624;338;338;0
100mN64747E06577;16;16;0
100mN64748E06578;16;16;0
100mN64739E06582;17;17;0
100mN64740E06584;120;120;0
100mN64741E06579;40;40;0
100mN64742E06580;22;22;0
100mN64741E06581;51;51;0
100mN64742E06583;147;147;0
100mN64742E06582;36;36;0
100mN64740E06587;5;5;0
100mN64744E06579;43;43;0
100mN64749E06588;31;31;0
100mN64752E06586;15;15;0
100mN64740E06606;318;318;0
100mN64748E06580;2;2;0
100mN64753E06590;39;39;0
100mN64756E06587;24;24;0
100mN64756E06588;15;15;0
100mN64755E06591;41;41;0
100mN64755E06592;135;135;0
100mN64742E06601;6;6;0
100mN64742E06602;119;119;0
100mN64742E06603;487;487;0
100mN64741E06605;361;361;0
100mN64747E06587;64;64;0
100mN64758E06587;4;4;0
100mN64758E06591;6;6;0
100mN64741E06608;218;218;0
100mN64749E06577;7;7;0
100mN64758E06573;2;2;0
100mN64750E06581;4;4;0
100mN64750E06584;39;39;0
100mN64752E06583;26;26;0
100mN64752E06585;18;18;0
100mN64733E06618;190;190;0
100mN65798E05349;11;11;0
100mN65798E05351;13;13;0
100mN65801E05348;5;5;0
100mN65797E05352;17;17;0
100mN65797E05355;30;30;0
100mN65798E05354;34;34;0
100mN65798E05359;26;26;0
100mN65796E05361;16;16;0
100mN65796E05362;3;3;0
100mN65811E05359;23;23;0
100mN65812E05358;16;16;0
100mN65795E05356;9;9;0
100mN65795E05358;6;6;0
100mN65799E05361;9;9;0
100mN65851E05370;4;4;0
100mN65851E05372;4;4;0
100mN65858E05360;337;337;0
100mN65857E05365;329;329;0
100mN65858E05364;15;15;0
100mN65858E05367;189;189;0
100mN65860E05364;437;437;0
100mN65862E05363;128;128;0
100mN65864E05364;669;669;0
100mN65864E05373;163;163;0
100mN65867E05358;11;11;0
100mN65904E05333;12;12;0
100mN65889E05343;5;5;0
100mN65861E05369;373;373;0
100mN65861E05370;316;316;0
100mN65862E05370;122;122;0
100mN65862E05368;338;338;0
100mN65862E05371;428;428;0
100mN65853E05359;189;189;0
100mN65853E05373;115;115;0
100mN65851E05363;223;223;0
100mN65852E05362;185;185;0
100mN65810E05370;25;25;0
100mN65812E05370;34;34;0
100mN65811E05407;8;8;0
100mN65810E05434;4;4;0
100mN65815E05354;25;25;0
100mN65813E05358;18;18;0
100mN65816E05354;12;12;0
100mN65815E05356;19;19;0
100mN65819E05360;19;19;0
100mN65826E05369;5;5;0
100mN65826E05374;12;12;0
100mN65829E05363;32;32;0
100mN65816E05357;17;17;0
100mN65816E05359;14;14;0
100mN65817E05356;16;16;0
100mN65817E05358;20;20;0
100mN65818E05354;5;5;0
100mN65820E05355;6;6;0
100mN65820E05365;23;23;0
100mN65821E05360;27;27;0
100mN65822E05361;14;14;0
100mN65822E05359;5;5;0
100mN65823E05361;27;27;0
100mN65834E05362;28;28;0
100mN65834E05363;22;22;0
100mN65829E05373;16;16;0
100mN65819E05358;11;11;0
100mN65821E05357;19;19;0
100mN65823E05362;31;31;0
100mN65817E05370;17;17;0
100mN65813E05360;26;26;0
100mN65814E05361;38;38;0
100mN65814E05362;19;19;0
100mN65815E05362;29;29;0
100mN65819E05369;6;6;0
100mN65819E05374;5;5;0
100mN65820E05373;35;35;0
100mN65813E05367;183;183;0
100mN65822E05370;39;39;0
100mN65816E05361;25;25;0
100mN65821E05375;26;26;0
100mN65823E05356;21;21;0
100mN65834E05364;3;3;0
100mN65834E05367;5;5;0
100mN65825E05365;18;18;0
100mN65837E05374;15;15;0
100mN65813E05373;17;17;0
100mN65827E05365;6;6;0
100mN65815E05372;4;4;0
100mN65811E05364;12;12;0
100mN65811E05377;112;112;0
100mN65812E05377;15;15;0
100mN65808E05367;16;16;0
100mN65828E05406;8;8;0
100mN65841E05380;1;1;0
100mN65836E05396;31;31;0
100mN65834E05401;35;35;0
100mN65844E05403;349;349;0
100mN65844E05405;135;135;0
100mN65830E05409;8;8;0
100mN65844E05384;157;157;0
100mN65844E05388;372;372;0
100mN65847E05377;117;117;0
100mN65846E05379;316;316;0
100mN65847E05378;128;128;0
100mN65845E05386;1024;1024;0
100mN65854E05381;622;622;0
100mN65850E05383;300;300;0
100mN65851E05384;211;211;0
100mN65846E05390;220;220;0
100mN65850E05379;175;175;0
100mN65852E05384;216;216;0
100mN65847E05387;208;208;0
100mN65854E05375;326;326;0
100mN65852E05387;103;103;0
100mN65855E05375;452;452;0
100mN65853E05379;176;176;0
100mN65853E05383;210;210;0
100mN65821E05407;91;91;0
100mN65820E05408;4;4;0
100mN65833E05408;30;30;0
100mN65834E05376;18;18;0
100mN65835E05375;12;12;0
100mN65834E05379;22;22;0
100mN65838E05401;10;10;0
100mN65837E05402;15;15;0
100mN65834E05382;40;40;0
100mN65835E05382;7;7;0
100mN65836E05375;7;7;0
100mN65834E05392;19;19;0
100mN65834E05394;3;3;0
100mN65844E05392;217;217;0
100mN65812E05431;6;6;0
100mN65813E05431;7;7;0
100mN65813E05430;21;21;0
100mN65814E05429;3;3;0
100mN65824E05407;25;25;0
100mN65867E05370;433;433;0
100mN65873E05364;1;1;0
100mN65876E05364;1;1;0
100mN65886E05356;3;3;0
100mN65890E05343;2;2;0
100mN65893E05343;4;4;0
100mN65897E05344;1;1;0
100mN65813E05375;93;93;0
100mN65818E05379;60;60;0
100mN65819E05378;19;19;0
100mN65819E05382;32;32;0
100mN65820E05379;21;21;0
100mN65868E05368;323;323;0
100mN65867E05369;152;152;0
100mN65888E05321;3;3;0
100mN65889E05326;1;1;0
100mN65814E05378;10;10;0
100mN65820E05378;21;21;0
100mN65822E05382;19;19;0
100mN65818E05385;18;18;0
100mN65819E05385;29;29;0
100mN65819E05386;90;90;0
100mN65823E05383;32;32;0
100mN65821E05390;33;33;0
100mN65815E05405;7;7;0
100mN65819E05393;25;25;0
100mN65819E05391;21;21;0
100mN65831E05385;21;21;0
100mN65839E05414;21;21;0
100mN65819E05404;37;37;0
100mN65818E05406;84;84;0
100mN65819E05403;18;18;0
100mN65821E05400;9;9;0
100mN65823E05396;38;38;0
100mN65827E05381;42;42;0
100mN65819E05376;16;16;0
100mN65837E05412;11;11;0
100mN65819E05401;11;11;0
100mN65833E05392;40;40;0
100mN65829E05395;31;31;0
100mN65821E05391;26;26;0
100mN65823E05394;34;34;0
100mN65818E05403;7;7;0
100mN65824E05380;6;6;0
100mN65825E05380;15;15;0
100mN65826E05375;32;32;0
100mN65828E05392;35;35;0
100mN65822E05405;234;234;0
100mN65832E05383;35;35;0
100mN65831E05397;26;26;0
100mN65827E05380;23;23;0
100mN65828E05379;6;6;0
100mN65832E05387;15;15;0
100mN65833E05390;13;13;0
100mN65823E05389;8;8;0
100mN65824E05396;30;30;0
100mN65824E05398;21;21;0
100mN65832E05398;21;21;0
100mN65833E05395;36;36;0
100mN65829E05399;10;10;0
100mN65828E05383;33;33;0
100mN65827E05387;36;36;0
100mN65825E05397;21;21;0
100mN65827E05393;27;27;0
100mN65827E05389;13;13;0
100mN65827E05395;28;28;0
100mN65823E05401;9;9;0
100mN65825E05399;26;26;0
100mN65831E05404;7;7;0
100mN65832E05403;16;16;0
100mN65832E05405;19;19;0
100mN65831E05379;3;3;0
100mN65832E05376;25;25;0
100mN65832E05381;25;25;0
100mN65826E05401;17;17;0
100mN65833E05405;26;26;0
100mN65829E05385;35;35;0
100mN65826E05404;27;27;0
100mN65816E05375;14;14;0
100mN65868E05366;173;173;0
100mN65892E05337;4;4;0
100mN65896E05328;23;23;0
100mN65896E05336;14;14;0
100mN65896E05339;14;14;0
100mN65817E05375;12;12;0
100mN65816E05382;28;28;0
100mN65879E05345;11;11;0
100mN65879E05358;36;36;0
100mN65879E05359;8;8;0
100mN65880E05357;27;27;0
100mN65815E05383;162;162;0
100mN65869E05369;60;60;0
100mN65870E05368;1;1;0
100mN65884E05355;4;4;0
100mN65884E05356;27;27;0
100mN65817E05383;15;15;0
100mN65861E05397;19;19;0
100mN65861E05402;18;18;0
100mN65863E05401;4;4;0
100mN65861E05403;23;23;0
100mN65846E05401;3;3;0
100mN65876E05408;52;52;0
100mN65857E05406;22;22;0
100mN65870E05406;32;32;0
100mN65866E05398;63;63;0
100mN65871E05407;81;81;0
100mN65865E05399;34;34;0
100mN65865E05400;7;7;0
100mN65864E05403;12;12;0
100mN65875E05382;34;34;0
100mN65876E05383;30;30;0
100mN65867E05396;20;20;0
100mN65869E05397;18;18;0
100mN65870E05397;199;199;0
100mN65868E05401;9;9;0
100mN65866E05413;4;4;0
100mN65863E05418;90;90;0
100mN65870E05401;4;4;0
100mN65874E05406;51;51;0
100mN65872E05397;3;3;0
100mN65856E05413;28;28;0
100mN65874E05397;305;305;0
100mN65875E05393;44;44;0
100mN65856E05412;197;197;0
100mN65857E05411;45;45;0
100mN65858E05413;52;52;0
100mN65865E05418;6;6;0
100mN65856E05421;11;11;0
100mN65866E05427;24;24;0
100mN65866E05409;255;255;0
100mN65873E05399;16;16;0
100mN65873E05402;27;27;0
100mN65858E05415;5;5;0
100mN65860E05414;6;6;0
100mN65861E05423;5;5;0
100mN65863E05426;23;23;0
100mN65872E05405;3;3;0
100mN65861E05411;24;24;0
100mN65867E05408;15;15;0
100mN65865E05406;19;19;0
100mN65865E05423;4;4;0
100mN65856E05390;128;128;0
100mN65860E05393;244;244;0
100mN65858E05404;21;21;0
100mN65858E05402;106;106;0
100mN65856E05396;18;18;0
100mN65859E05398;106;106;0
100mN65856E05403;27;27;0
100mN65855E05399;166;166;0
100mN65852E05396;275;275;0
100mN65853E05393;2;2;0
100mN65853E05397;198;198;0
100mN65851E05400;113;113;0
100mN65853E05404;33;33;0
100mN65853E05405;7;7;0
100mN65834E05409;42;42;0
100mN65834E05410;7;7;0
100mN65836E05412;22;22;0
100mN65838E05406;12;12;0
100mN65839E05409;26;26;0
100mN65839E05413;19;19;0
100mN65856E05384;91;91;0
100mN65854E05450;1;1;0
100mN65857E05385;376;376;0
100mN65847E05409;31;31;0
100mN65856E05388;322;322;0
100mN65849E05409;37;37;0
100mN65849E05411;13;13;0
100mN65851E05413;16;16;0
100mN65855E05407;12;12;0
100mN65857E05382;171;171;0
100mN65860E05376;1;1;0
100mN65855E05383;407;407;0
100mN65860E05389;703;703;0
100mN65861E05376;1;1;0
100mN65853E05412;305;305;0
100mN65847E05391;124;124;0
100mN65853E05389;283;283;0
100mN65846E05392;203;203;0
100mN65854E05388;366;366;0
100mN65845E05398;5;5;0
100mN65848E05397;324;324;0
100mN65894E05406;100;100;0
100mN65895E05404;30;30;0
100mN65897E05404;144;144;0
100mN65896E05405;60;60;0
100mN65880E05406;51;51;0
100mN65897E05406;75;75;0
100mN65898E05406;42;42;0
100mN65880E05411;16;16;0
100mN65880E05412;33;33;0
100mN65879E05416;135;135;0
100mN65880E05416;187;187;0
100mN65881E05420;38;38;0
100mN65883E05407;29;29;0
100mN65885E05409;30;30;0
100mN65886E05409;46;46;0
100mN65881E05437;127;127;0
100mN65881E05424;46;46;0
100mN65881E05429;116;116;0
100mN65885E05414;127;127;0
100mN65885E05416;5;5;0
100mN65887E05415;1;1;0
100mN65878E05423;24;24;0
100mN65879E05422;285;285;0
100mN65878E05437;24;24;0
100mN65879E05437;43;43;0
100mN65883E05430;72;72;0
100mN65881E05432;131;131;0
100mN65884E05426;169;169;0
100mN65880E05436;46;46;0
100mN65884E05431;21;21;0
100mN65880E05422;30;30;0
100mN65894E05398;367;367;0
100mN65881E05413;27;27;0
100mN65894E05399;449;449;0
100mN65878E05408;149;149;0
100mN65877E05416;159;159;0
100mN65877E05417;76;76;0
100mN65869E05412;136;136;0
100mN65871E05410;212;212;0
100mN65872E05411;61;61;0
100mN65876E05416;95;95;0
100mN65875E05418;132;132;0
100mN65875E05420;37;37;0
100mN65871E05420;46;46;0
100mN65875E05417;304;304;0
100mN65867E05422;107;107;0
100mN65867E05426;11;11;0
100mN65870E05425;20;20;0
100mN65868E05429;6;6;0
100mN65873E05422;21;21;0
100mN65874E05423;24;24;0
100mN65872E05427;68;68;0
100mN65874E05425;20;20;0
100mN65876E05425;73;73;0
100mN65877E05391;23;23;0
100mN65879E05391;30;30;0
100mN65871E05429;296;296;0
100mN65878E05382;25;25;0
100mN65879E05385;15;15;0
100mN65880E05383;6;6;0
100mN65880E05384;3;3;0
100mN65880E05390;7;7;0
100mN65879E05396;119;119;0
100mN65881E05395;202;202;0
100mN65894E05397;203;203;0
100mN65880E05402;176;176;0
100mN65896E05392;353;353;0
100mN65881E05401;190;190;0
100mN65880E05405;78;78;0
100mN65890E05406;63;63;0
100mN65882E05403;130;130;0
100mN65884E05405;53;53;0
100mN65871E05413;288;288;0
100mN65868E05415;1;1;0
100mN65868E05413;78;78;0
100mN65876E05414;103;103;0
100mN65868E05418;71;71;0
100mN65883E05439;88;88;0
100mN65887E05441;137;137;0
100mN65883E05447;364;364;0
100mN65884E05440;84;84;0
100mN65886E05449;256;256;0
100mN65885E05449;202;202;0
100mN65880E05456;27;27;0
100mN65882E05459;4;4;0
100mN65884E05458;356;356;0
100mN65886E05460;209;209;0
100mN65888E05439;160;160;0
100mN65891E05441;156;156;0
100mN65891E05442;114;114;0
100mN65892E05443;69;69;0
100mN65890E05437;150;150;0
100mN65890E05438;199;199;0
100mN65890E05439;134;134;0
100mN65889E05467;424;424;0
100mN65894E05441;121;121;0
100mN65888E05445;9;9;0
100mN65889E05442;155;155;0
100mN65890E05441;114;114;0
100mN65890E05455;52;52;0
